,DateKey,event_Incident_Prediction_Rolling,MaxDate,DateDiff
858,2018-05-12,10.725,6/5/2018,24
861,2018-05-13,11.4,6/5/2018,23
865,2018-05-14,11.025,6/5/2018,22
869,2018-05-15,8.675,6/5/2018,21
873,2018-05-16,9.4,6/5/2018,20
877,2018-05-17,9.125,6/5/2018,19
881,2018-05-18,9.525,6/5/2018,18
885,2018-05-19,9.275,6/5/2018,17
889,2018-05-20,9.1,6/5/2018,16
893,2018-05-21,9,6/5/2018,15
897,2018-05-22,9.275,6/5/2018,14
901,2018-05-23,7.8,6/5/2018,13
905,2018-05-24,6.65,6/5/2018,12
909,2018-05-25,6.225,6/5/2018,11
913,2018-05-26,6.3,6/5/2018,10
917,2018-05-27,6.5,6/5/2018,9
921,2018-05-28,6.1,6/5/2018,8
925,2018-05-29,6.125,6/5/2018,7
929,2018-05-30,6.05,6/5/2018,6
933,2018-05-31,6.4,6/5/2018,5
937,2018-06-01,5.9,6/5/2018,4
941,2018-06-02,5.725,6/5/2018,3
945,2018-06-03,5.3,6/5/2018,2
948,2018-06-04,5.675,6/5/2018,1
338,2018-01-01,0.775,6/6/2018,156
342,2018-01-02,0.175,6/6/2018,155
346,2018-01-03,0.4,6/6/2018,154
350,2018-01-04,0.275,6/6/2018,153
354,2018-01-05,0,6/6/2018,152
358,2018-01-06,0,6/6/2018,151
361,2018-01-07,0.05,6/6/2018,150
364,2018-01-08,0.375,6/6/2018,149
368,2018-01-09,1,6/6/2018,148
372,2018-01-10,1.4,6/6/2018,147
376,2018-01-11,1.8,6/6/2018,146
380,2018-01-12,3.5,6/6/2018,145
384,2018-01-13,3.675,6/6/2018,144
387,2018-01-14,4.375,6/6/2018,143
391,2018-01-15,4.6,6/6/2018,142
395,2018-01-16,5.125,6/6/2018,141
399,2018-01-17,5.95,6/6/2018,140
403,2018-01-18,5.975,6/6/2018,139
407,2018-01-19,5.95,6/6/2018,138
411,2018-01-20,6,6/6/2018,137
415,2018-01-21,5.925,6/6/2018,136
419,2018-01-22,5.75,6/6/2018,135
423,2018-01-23,5.2,6/6/2018,134
427,2018-01-24,4.35,6/6/2018,133
431,2018-01-25,3.9,6/6/2018,132
435,2018-01-26,3.925,6/6/2018,131
439,2018-01-27,1.025,6/6/2018,130
443,2018-01-28,1.35,6/6/2018,129
447,2018-01-29,2.8,6/6/2018,128
451,2018-01-30,2.8,6/6/2018,127
455,2018-01-31,2.5,6/6/2018,126
459,2018-02-01,2.475,6/6/2018,125
463,2018-02-02,3.025,6/6/2018,124
467,2018-02-03,3.125,6/6/2018,123
471,2018-02-04,3.85,6/6/2018,122
475,2018-02-05,4.125,6/6/2018,121
479,2018-02-06,3.325,6/6/2018,120
483,2018-02-07,4.025,6/6/2018,119
487,2018-02-08,4.775,6/6/2018,118
491,2018-02-09,4.825,6/6/2018,117
495,2018-02-10,4.825,6/6/2018,116
499,2018-02-11,4.825,6/6/2018,115
503,2018-02-12,4.725,6/6/2018,114
507,2018-02-13,5.45,6/6/2018,113
511,2018-02-14,2.5,6/6/2018,112
515,2018-02-15,2.5,6/6/2018,111
519,2018-02-16,2.1,6/6/2018,110
523,2018-02-17,1.975,6/6/2018,109
527,2018-02-18,1.75,6/6/2018,108
531,2018-02-19,1.35,6/6/2018,107
535,2018-02-20,1.625,6/6/2018,106
539,2018-02-21,2.35,6/6/2018,105
543,2018-02-22,1.375,6/6/2018,104
547,2018-02-23,2,6/6/2018,103
551,2018-02-24,0.5,6/6/2018,102
554,2018-02-25,1.4,6/6/2018,101
558,2018-02-26,1.1,6/6/2018,100
562,2018-02-27,1.025,6/6/2018,99
566,2018-02-28,1.475,6/6/2018,98
570,2018-03-01,1.9,6/6/2018,97
574,2018-03-02,3.225,6/6/2018,96
578,2018-03-03,3.15,6/6/2018,95
582,2018-03-04,3.375,6/6/2018,94
586,2018-03-05,3.5,6/6/2018,93
590,2018-03-06,3.8,6/6/2018,92
594,2018-03-07,5.75,6/6/2018,91
598,2018-03-08,6.825,6/6/2018,90
602,2018-03-09,6.575,6/6/2018,89
606,2018-03-10,6.35,6/6/2018,88
610,2018-03-11,6,6/6/2018,87
614,2018-03-12,6.275,6/6/2018,86
618,2018-03-13,6.65,6/6/2018,85
622,2018-03-14,6.175,6/6/2018,84
626,2018-03-15,6.875,6/6/2018,83
630,2018-03-16,7.7,6/6/2018,82
634,2018-03-17,7.65,6/6/2018,81
638,2018-03-18,6.6,6/6/2018,80
642,2018-03-19,7.575,6/6/2018,79
646,2018-03-20,6.775,6/6/2018,78
650,2018-03-21,7.575,6/6/2018,77
654,2018-03-22,9.45,6/6/2018,76
658,2018-03-23,9.05,6/6/2018,75
662,2018-03-24,10.125,6/6/2018,74
666,2018-03-25,10.625,6/6/2018,73
670,2018-03-26,10.125,6/6/2018,72
674,2018-03-27,10.15,6/6/2018,71
678,2018-03-28,13.625,6/6/2018,70
682,2018-03-29,10.625,6/6/2018,69
686,2018-03-30,13.6,6/6/2018,68
690,2018-03-31,13.225,6/6/2018,67
694,2018-04-01,13,6/6/2018,66
698,2018-04-02,13.075,6/6/2018,65
702,2018-04-03,10.4,6/6/2018,64
706,2018-04-04,10.225,6/6/2018,63
710,2018-04-05,10.6,6/6/2018,62
714,2018-04-06,10.475,6/6/2018,61
718,2018-04-07,10.475,6/6/2018,60
722,2018-04-08,8.725,6/6/2018,59
726,2018-04-09,8,6/6/2018,58
730,2018-04-10,7.975,6/6/2018,57
734,2018-04-11,7.825,6/6/2018,56
738,2018-04-12,7.25,6/6/2018,55
742,2018-04-13,7.25,6/6/2018,54
746,2018-04-14,7.35,6/6/2018,53
750,2018-04-15,8.075,6/6/2018,52
754,2018-04-16,8.85,6/6/2018,51
758,2018-04-17,8.9,6/6/2018,50
762,2018-04-18,8.875,6/6/2018,49
766,2018-04-19,8.8,6/6/2018,48
770,2018-04-20,8.075,6/6/2018,47
774,2018-04-21,7.925,6/6/2018,46
778,2018-04-22,7.3,6/6/2018,45
782,2018-04-23,7.225,6/6/2018,44
786,2018-04-24,6.575,6/6/2018,43
790,2018-04-25,6.6,6/6/2018,42
794,2018-04-26,7.35,6/6/2018,41
798,2018-04-27,7.85,6/6/2018,40
802,2018-04-28,7.75,6/6/2018,39
806,2018-04-29,7.125,6/6/2018,38
810,2018-04-30,6.775,6/6/2018,37
814,2018-05-01,7.625,6/6/2018,36
818,2018-05-02,8.125,6/6/2018,35
822,2018-05-03,8.325,6/6/2018,34
826,2018-05-04,8.625,6/6/2018,33
830,2018-05-05,9.625,6/6/2018,32
834,2018-05-06,9.625,6/6/2018,31
838,2018-05-07,9.025,6/6/2018,30
842,2018-05-08,8.975,6/6/2018,29
846,2018-05-09,9.65,6/6/2018,28
850,2018-05-10,9.975,6/6/2018,27
854,2018-05-11,10.2,6/6/2018,26
858,2018-05-12,10.725,6/6/2018,25
861,2018-05-13,11.4,6/6/2018,24
865,2018-05-14,11.025,6/6/2018,23
869,2018-05-15,8.675,6/6/2018,22
873,2018-05-16,9.4,6/6/2018,21
877,2018-05-17,9.125,6/6/2018,20
881,2018-05-18,9.525,6/6/2018,19
885,2018-05-19,9.275,6/6/2018,18
889,2018-05-20,9.1,6/6/2018,17
893,2018-05-21,9,6/6/2018,16
897,2018-05-22,9.275,6/6/2018,15
901,2018-05-23,7.8,6/6/2018,14
905,2018-05-24,6.65,6/6/2018,13
909,2018-05-25,6.225,6/6/2018,12
913,2018-05-26,6.3,6/6/2018,11
917,2018-05-27,6.5,6/6/2018,10
921,2018-05-28,6.1,6/6/2018,9
925,2018-05-29,6.125,6/6/2018,8
929,2018-05-30,6.05,6/6/2018,7
933,2018-05-31,6.4,6/6/2018,6
937,2018-06-01,5.9,6/6/2018,5
941,2018-06-02,5.725,6/6/2018,4
945,2018-06-03,5.3,6/6/2018,3
948,2018-06-04,5.675,6/6/2018,2
338,2018-01-01,0.775,6/7/2018,157
342,2018-01-02,0.175,6/7/2018,156
346,2018-01-03,0.4,6/7/2018,155
350,2018-01-04,0.275,6/7/2018,154
354,2018-01-05,0,6/7/2018,153
358,2018-01-06,0,6/7/2018,152
361,2018-01-07,0.05,6/7/2018,151
364,2018-01-08,0.375,6/7/2018,150
368,2018-01-09,1,6/7/2018,149
372,2018-01-10,1.4,6/7/2018,148
376,2018-01-11,1.8,6/7/2018,147
380,2018-01-12,3.5,6/7/2018,146
384,2018-01-13,3.675,6/7/2018,145
387,2018-01-14,4.375,6/7/2018,144
391,2018-01-15,4.6,6/7/2018,143
395,2018-01-16,5.125,6/7/2018,142
399,2018-01-17,5.95,6/7/2018,141
403,2018-01-18,5.975,6/7/2018,140
407,2018-01-19,5.95,6/7/2018,139
411,2018-01-20,6,6/7/2018,138
415,2018-01-21,5.925,6/7/2018,137
419,2018-01-22,5.75,6/7/2018,136
423,2018-01-23,5.2,6/7/2018,135
427,2018-01-24,4.35,6/7/2018,134
431,2018-01-25,3.9,6/7/2018,133
435,2018-01-26,3.925,6/7/2018,132
439,2018-01-27,1.025,6/7/2018,131
443,2018-01-28,1.35,6/7/2018,130
447,2018-01-29,2.8,6/7/2018,129
451,2018-01-30,2.8,6/7/2018,128
455,2018-01-31,2.5,6/7/2018,127
459,2018-02-01,2.475,6/7/2018,126
463,2018-02-02,3.025,6/7/2018,125
467,2018-02-03,3.125,6/7/2018,124
471,2018-02-04,3.85,6/7/2018,123
475,2018-02-05,4.125,6/7/2018,122
479,2018-02-06,3.325,6/7/2018,121
483,2018-02-07,4.025,6/7/2018,120
487,2018-02-08,4.775,6/7/2018,119
491,2018-02-09,4.825,6/7/2018,118
495,2018-02-10,4.825,6/7/2018,117
499,2018-02-11,4.825,6/7/2018,116
503,2018-02-12,4.725,6/7/2018,115
507,2018-02-13,5.45,6/7/2018,114
511,2018-02-14,2.5,6/7/2018,113
515,2018-02-15,2.5,6/7/2018,112
519,2018-02-16,2.1,6/7/2018,111
523,2018-02-17,1.975,6/7/2018,110
527,2018-02-18,1.75,6/7/2018,109
531,2018-02-19,1.35,6/7/2018,108
535,2018-02-20,1.625,6/7/2018,107
539,2018-02-21,2.35,6/7/2018,106
543,2018-02-22,1.375,6/7/2018,105
547,2018-02-23,2,6/7/2018,104
551,2018-02-24,0.5,6/7/2018,103
554,2018-02-25,1.4,6/7/2018,102
558,2018-02-26,1.1,6/7/2018,101
562,2018-02-27,1.025,6/7/2018,100
566,2018-02-28,1.475,6/7/2018,99
570,2018-03-01,1.9,6/7/2018,98
574,2018-03-02,3.225,6/7/2018,97
578,2018-03-03,3.15,6/7/2018,96
582,2018-03-04,3.375,6/7/2018,95
586,2018-03-05,3.5,6/7/2018,94
590,2018-03-06,3.8,6/7/2018,93
594,2018-03-07,5.75,6/7/2018,92
598,2018-03-08,6.825,6/7/2018,91
602,2018-03-09,6.575,6/7/2018,90
606,2018-03-10,6.35,6/7/2018,89
610,2018-03-11,6,6/7/2018,88
614,2018-03-12,6.275,6/7/2018,87
618,2018-03-13,6.65,6/7/2018,86
622,2018-03-14,6.175,6/7/2018,85
626,2018-03-15,6.875,6/7/2018,84
630,2018-03-16,7.7,6/7/2018,83
634,2018-03-17,7.65,6/7/2018,82
638,2018-03-18,6.6,6/7/2018,81
642,2018-03-19,7.575,6/7/2018,80
646,2018-03-20,6.775,6/7/2018,79
650,2018-03-21,7.575,6/7/2018,78
654,2018-03-22,9.45,6/7/2018,77
658,2018-03-23,9.05,6/7/2018,76
662,2018-03-24,10.125,6/7/2018,75
666,2018-03-25,10.625,6/7/2018,74
670,2018-03-26,10.125,6/7/2018,73
674,2018-03-27,10.15,6/7/2018,72
678,2018-03-28,13.625,6/7/2018,71
682,2018-03-29,10.625,6/7/2018,70
686,2018-03-30,13.6,6/7/2018,69
690,2018-03-31,13.225,6/7/2018,68
694,2018-04-01,13,6/7/2018,67
698,2018-04-02,13.075,6/7/2018,66
702,2018-04-03,10.4,6/7/2018,65
706,2018-04-04,10.225,6/7/2018,64
710,2018-04-05,10.6,6/7/2018,63
714,2018-04-06,10.475,6/7/2018,62
718,2018-04-07,10.475,6/7/2018,61
722,2018-04-08,8.725,6/7/2018,60
726,2018-04-09,8,6/7/2018,59
730,2018-04-10,7.975,6/7/2018,58
734,2018-04-11,7.825,6/7/2018,57
738,2018-04-12,7.25,6/7/2018,56
742,2018-04-13,7.25,6/7/2018,55
746,2018-04-14,7.35,6/7/2018,54
750,2018-04-15,8.075,6/7/2018,53
754,2018-04-16,8.85,6/7/2018,52
758,2018-04-17,8.9,6/7/2018,51
762,2018-04-18,8.875,6/7/2018,50
766,2018-04-19,8.8,6/7/2018,49
770,2018-04-20,8.075,6/7/2018,48
774,2018-04-21,7.925,6/7/2018,47
778,2018-04-22,7.3,6/7/2018,46
782,2018-04-23,7.225,6/7/2018,45
786,2018-04-24,6.575,6/7/2018,44
790,2018-04-25,6.6,6/7/2018,43
794,2018-04-26,7.35,6/7/2018,42
798,2018-04-27,7.85,6/7/2018,41
802,2018-04-28,7.75,6/7/2018,40
806,2018-04-29,7.125,6/7/2018,39
810,2018-04-30,6.775,6/7/2018,38
814,2018-05-01,7.625,6/7/2018,37
818,2018-05-02,8.125,6/7/2018,36
822,2018-05-03,8.325,6/7/2018,35
826,2018-05-04,8.625,6/7/2018,34
830,2018-05-05,9.625,6/7/2018,33
834,2018-05-06,9.625,6/7/2018,32
838,2018-05-07,9.025,6/7/2018,31
842,2018-05-08,8.975,6/7/2018,30
846,2018-05-09,9.65,6/7/2018,29
850,2018-05-10,9.975,6/7/2018,28
854,2018-05-11,10.2,6/7/2018,27
858,2018-05-12,10.725,6/7/2018,26
861,2018-05-13,11.4,6/7/2018,25
865,2018-05-14,11.025,6/7/2018,24
869,2018-05-15,8.675,6/7/2018,23
873,2018-05-16,9.4,6/7/2018,22
877,2018-05-17,9.125,6/7/2018,21
881,2018-05-18,9.525,6/7/2018,20
885,2018-05-19,9.275,6/7/2018,19
889,2018-05-20,9.1,6/7/2018,18
893,2018-05-21,9,6/7/2018,17
897,2018-05-22,9.275,6/7/2018,16
901,2018-05-23,7.8,6/7/2018,15
905,2018-05-24,6.65,6/7/2018,14
909,2018-05-25,6.225,6/7/2018,13
913,2018-05-26,6.3,6/7/2018,12
917,2018-05-27,6.5,6/7/2018,11
921,2018-05-28,6.1,6/7/2018,10
925,2018-05-29,6.125,6/7/2018,9
929,2018-05-30,6.05,6/7/2018,8
933,2018-05-31,6.4,6/7/2018,7
937,2018-06-01,5.9,6/7/2018,6
941,2018-06-02,5.725,6/7/2018,5
945,2018-06-03,5.3,6/7/2018,4
948,2018-06-04,5.675,6/7/2018,3
338,2018-01-01,0.775,6/8/2018,158
342,2018-01-02,0.175,6/8/2018,157
346,2018-01-03,0.4,6/8/2018,156
350,2018-01-04,0.275,6/8/2018,155
354,2018-01-05,0,6/8/2018,154
358,2018-01-06,0,6/8/2018,153
361,2018-01-07,0.05,6/8/2018,152
364,2018-01-08,0.375,6/8/2018,151
368,2018-01-09,1,6/8/2018,150
372,2018-01-10,1.4,6/8/2018,149
376,2018-01-11,1.8,6/8/2018,148
380,2018-01-12,3.5,6/8/2018,147
384,2018-01-13,3.675,6/8/2018,146
387,2018-01-14,4.375,6/8/2018,145
391,2018-01-15,4.6,6/8/2018,144
395,2018-01-16,5.125,6/8/2018,143
399,2018-01-17,5.95,6/8/2018,142
403,2018-01-18,5.975,6/8/2018,141
407,2018-01-19,5.95,6/8/2018,140
411,2018-01-20,6,6/8/2018,139
415,2018-01-21,5.925,6/8/2018,138
419,2018-01-22,5.75,6/8/2018,137
423,2018-01-23,5.2,6/8/2018,136
427,2018-01-24,4.35,6/8/2018,135
431,2018-01-25,3.9,6/8/2018,134
435,2018-01-26,3.925,6/8/2018,133
439,2018-01-27,1.025,6/8/2018,132
443,2018-01-28,1.35,6/8/2018,131
447,2018-01-29,2.8,6/8/2018,130
451,2018-01-30,2.8,6/8/2018,129
455,2018-01-31,2.5,6/8/2018,128
459,2018-02-01,2.475,6/8/2018,127
463,2018-02-02,3.025,6/8/2018,126
467,2018-02-03,3.125,6/8/2018,125
471,2018-02-04,3.85,6/8/2018,124
475,2018-02-05,4.125,6/8/2018,123
479,2018-02-06,3.325,6/8/2018,122
483,2018-02-07,4.025,6/8/2018,121
487,2018-02-08,4.775,6/8/2018,120
491,2018-02-09,4.825,6/8/2018,119
495,2018-02-10,4.825,6/8/2018,118
499,2018-02-11,4.825,6/8/2018,117
503,2018-02-12,4.725,6/8/2018,116
507,2018-02-13,5.45,6/8/2018,115
511,2018-02-14,2.5,6/8/2018,114
515,2018-02-15,2.5,6/8/2018,113
519,2018-02-16,2.1,6/8/2018,112
523,2018-02-17,1.975,6/8/2018,111
527,2018-02-18,1.75,6/8/2018,110
531,2018-02-19,1.35,6/8/2018,109
535,2018-02-20,1.625,6/8/2018,108
539,2018-02-21,2.35,6/8/2018,107
543,2018-02-22,1.375,6/8/2018,106
547,2018-02-23,2,6/8/2018,105
551,2018-02-24,0.5,6/8/2018,104
554,2018-02-25,1.4,6/8/2018,103
558,2018-02-26,1.1,6/8/2018,102
562,2018-02-27,1.025,6/8/2018,101
566,2018-02-28,1.475,6/8/2018,100
570,2018-03-01,1.9,6/8/2018,99
574,2018-03-02,3.225,6/8/2018,98
578,2018-03-03,3.15,6/8/2018,97
582,2018-03-04,3.375,6/8/2018,96
586,2018-03-05,3.5,6/8/2018,95
590,2018-03-06,3.8,6/8/2018,94
594,2018-03-07,5.75,6/8/2018,93
598,2018-03-08,6.825,6/8/2018,92
602,2018-03-09,6.575,6/8/2018,91
606,2018-03-10,6.35,6/8/2018,90
610,2018-03-11,6,6/8/2018,89
614,2018-03-12,6.275,6/8/2018,88
618,2018-03-13,6.65,6/8/2018,87
622,2018-03-14,6.175,6/8/2018,86
626,2018-03-15,6.875,6/8/2018,85
630,2018-03-16,7.7,6/8/2018,84
634,2018-03-17,7.65,6/8/2018,83
638,2018-03-18,6.6,6/8/2018,82
642,2018-03-19,7.575,6/8/2018,81
646,2018-03-20,6.775,6/8/2018,80
650,2018-03-21,7.575,6/8/2018,79
654,2018-03-22,9.45,6/8/2018,78
658,2018-03-23,9.05,6/8/2018,77
662,2018-03-24,10.125,6/8/2018,76
666,2018-03-25,10.625,6/8/2018,75
670,2018-03-26,10.125,6/8/2018,74
674,2018-03-27,10.15,6/8/2018,73
678,2018-03-28,13.625,6/8/2018,72
682,2018-03-29,10.625,6/8/2018,71
686,2018-03-30,13.6,6/8/2018,70
690,2018-03-31,13.225,6/8/2018,69
694,2018-04-01,13,6/8/2018,68
698,2018-04-02,13.075,6/8/2018,67
702,2018-04-03,10.4,6/8/2018,66
706,2018-04-04,10.225,6/8/2018,65
710,2018-04-05,10.6,6/8/2018,64
714,2018-04-06,10.475,6/8/2018,63
718,2018-04-07,10.475,6/8/2018,62
722,2018-04-08,8.725,6/8/2018,61
726,2018-04-09,8,6/8/2018,60
730,2018-04-10,7.975,6/8/2018,59
734,2018-04-11,7.825,6/8/2018,58
738,2018-04-12,7.25,6/8/2018,57
742,2018-04-13,7.25,6/8/2018,56
746,2018-04-14,7.35,6/8/2018,55
750,2018-04-15,8.075,6/8/2018,54
754,2018-04-16,8.85,6/8/2018,53
758,2018-04-17,8.9,6/8/2018,52
762,2018-04-18,8.875,6/8/2018,51
766,2018-04-19,8.8,6/8/2018,50
770,2018-04-20,8.075,6/8/2018,49
774,2018-04-21,7.925,6/8/2018,48
778,2018-04-22,7.3,6/8/2018,47
782,2018-04-23,7.225,6/8/2018,46
786,2018-04-24,6.575,6/8/2018,45
790,2018-04-25,6.6,6/8/2018,44
794,2018-04-26,7.35,6/8/2018,43
798,2018-04-27,7.85,6/8/2018,42
802,2018-04-28,7.75,6/8/2018,41
806,2018-04-29,7.125,6/8/2018,40
810,2018-04-30,6.775,6/8/2018,39
814,2018-05-01,7.625,6/8/2018,38
818,2018-05-02,8.125,6/8/2018,37
822,2018-05-03,8.325,6/8/2018,36
826,2018-05-04,8.625,6/8/2018,35
830,2018-05-05,9.625,6/8/2018,34
834,2018-05-06,9.625,6/8/2018,33
838,2018-05-07,9.025,6/8/2018,32
842,2018-05-08,8.975,6/8/2018,31
846,2018-05-09,9.65,6/8/2018,30
850,2018-05-10,9.975,6/8/2018,29
854,2018-05-11,10.2,6/8/2018,28
858,2018-05-12,10.725,6/8/2018,27
861,2018-05-13,11.4,6/8/2018,26
865,2018-05-14,11.025,6/8/2018,25
869,2018-05-15,8.675,6/8/2018,24
873,2018-05-16,9.4,6/8/2018,23
877,2018-05-17,9.125,6/8/2018,22
881,2018-05-18,9.525,6/8/2018,21
885,2018-05-19,9.275,6/8/2018,20
889,2018-05-20,9.1,6/8/2018,19
893,2018-05-21,9,6/8/2018,18
897,2018-05-22,9.275,6/8/2018,17
901,2018-05-23,7.8,6/8/2018,16
905,2018-05-24,6.65,6/8/2018,15
909,2018-05-25,6.225,6/8/2018,14
913,2018-05-26,6.3,6/8/2018,13
917,2018-05-27,6.5,6/8/2018,12
921,2018-05-28,6.1,6/8/2018,11
925,2018-05-29,6.125,6/8/2018,10
929,2018-05-30,6.05,6/8/2018,9
933,2018-05-31,6.4,6/8/2018,8
937,2018-06-01,5.9,6/8/2018,7
941,2018-06-02,5.725,6/8/2018,6
945,2018-06-03,5.3,6/8/2018,5
948,2018-06-04,5.675,6/8/2018,4
338,2018-01-01,0.775,6/9/2018,159
342,2018-01-02,0.175,6/9/2018,158
346,2018-01-03,0.4,6/9/2018,157
350,2018-01-04,0.275,6/9/2018,156
354,2018-01-05,0,6/9/2018,155
358,2018-01-06,0,6/9/2018,154
361,2018-01-07,0.05,6/9/2018,153
364,2018-01-08,0.375,6/9/2018,152
368,2018-01-09,1,6/9/2018,151
372,2018-01-10,1.4,6/9/2018,150
376,2018-01-11,1.8,6/9/2018,149
380,2018-01-12,3.5,6/9/2018,148
384,2018-01-13,3.675,6/9/2018,147
387,2018-01-14,4.375,6/9/2018,146
391,2018-01-15,4.6,6/9/2018,145
395,2018-01-16,5.125,6/9/2018,144
399,2018-01-17,5.95,6/9/2018,143
403,2018-01-18,5.975,6/9/2018,142
407,2018-01-19,5.95,6/9/2018,141
411,2018-01-20,6,6/9/2018,140
415,2018-01-21,5.925,6/9/2018,139
419,2018-01-22,5.75,6/9/2018,138
423,2018-01-23,5.2,6/9/2018,137
427,2018-01-24,4.35,6/9/2018,136
431,2018-01-25,3.9,6/9/2018,135
435,2018-01-26,3.925,6/9/2018,134
439,2018-01-27,1.025,6/9/2018,133
443,2018-01-28,1.35,6/9/2018,132
447,2018-01-29,2.8,6/9/2018,131
451,2018-01-30,2.8,6/9/2018,130
455,2018-01-31,2.5,6/9/2018,129
459,2018-02-01,2.475,6/9/2018,128
463,2018-02-02,3.025,6/9/2018,127
467,2018-02-03,3.125,6/9/2018,126
471,2018-02-04,3.85,6/9/2018,125
475,2018-02-05,4.125,6/9/2018,124
479,2018-02-06,3.325,6/9/2018,123
483,2018-02-07,4.025,6/9/2018,122
487,2018-02-08,4.775,6/9/2018,121
491,2018-02-09,4.825,6/9/2018,120
495,2018-02-10,4.825,6/9/2018,119
499,2018-02-11,4.825,6/9/2018,118
503,2018-02-12,4.725,6/9/2018,117
507,2018-02-13,5.45,6/9/2018,116
511,2018-02-14,2.5,6/9/2018,115
515,2018-02-15,2.5,6/9/2018,114
519,2018-02-16,2.1,6/9/2018,113
523,2018-02-17,1.975,6/9/2018,112
527,2018-02-18,1.75,6/9/2018,111
531,2018-02-19,1.35,6/9/2018,110
535,2018-02-20,1.625,6/9/2018,109
539,2018-02-21,2.35,6/9/2018,108
543,2018-02-22,1.375,6/9/2018,107
547,2018-02-23,2,6/9/2018,106
551,2018-02-24,0.5,6/9/2018,105
554,2018-02-25,1.4,6/9/2018,104
558,2018-02-26,1.1,6/9/2018,103
562,2018-02-27,1.025,6/9/2018,102
566,2018-02-28,1.475,6/9/2018,101
570,2018-03-01,1.9,6/9/2018,100
574,2018-03-02,3.225,6/9/2018,99
578,2018-03-03,3.15,6/9/2018,98
582,2018-03-04,3.375,6/9/2018,97
586,2018-03-05,3.5,6/9/2018,96
590,2018-03-06,3.8,6/9/2018,95
594,2018-03-07,5.75,6/9/2018,94
598,2018-03-08,6.825,6/9/2018,93
602,2018-03-09,6.575,6/9/2018,92
606,2018-03-10,6.35,6/9/2018,91
610,2018-03-11,6,6/9/2018,90
614,2018-03-12,6.275,6/9/2018,89
618,2018-03-13,6.65,6/9/2018,88
622,2018-03-14,6.175,6/9/2018,87
626,2018-03-15,6.875,6/9/2018,86
630,2018-03-16,7.7,6/9/2018,85
634,2018-03-17,7.65,6/9/2018,84
638,2018-03-18,6.6,6/9/2018,83
642,2018-03-19,7.575,6/9/2018,82
646,2018-03-20,6.775,6/9/2018,81
650,2018-03-21,7.575,6/9/2018,80
654,2018-03-22,9.45,6/9/2018,79
658,2018-03-23,9.05,6/9/2018,78
662,2018-03-24,10.125,6/9/2018,77
666,2018-03-25,10.625,6/9/2018,76
670,2018-03-26,10.125,6/9/2018,75
674,2018-03-27,10.15,6/9/2018,74
678,2018-03-28,13.625,6/9/2018,73
682,2018-03-29,10.625,6/9/2018,72
686,2018-03-30,13.6,6/9/2018,71
690,2018-03-31,13.225,6/9/2018,70
694,2018-04-01,13,6/9/2018,69
698,2018-04-02,13.075,6/9/2018,68
702,2018-04-03,10.4,6/9/2018,67
706,2018-04-04,10.225,6/9/2018,66
710,2018-04-05,10.6,6/9/2018,65
714,2018-04-06,10.475,6/9/2018,64
718,2018-04-07,10.475,6/9/2018,63
722,2018-04-08,8.725,6/9/2018,62
726,2018-04-09,8,6/9/2018,61
730,2018-04-10,7.975,6/9/2018,60
734,2018-04-11,7.825,6/9/2018,59
738,2018-04-12,7.25,6/9/2018,58
742,2018-04-13,7.25,6/9/2018,57
746,2018-04-14,7.35,6/9/2018,56
750,2018-04-15,8.075,6/9/2018,55
754,2018-04-16,8.85,6/9/2018,54
758,2018-04-17,8.9,6/9/2018,53
762,2018-04-18,8.875,6/9/2018,52
766,2018-04-19,8.8,6/9/2018,51
770,2018-04-20,8.075,6/9/2018,50
774,2018-04-21,7.925,6/9/2018,49
778,2018-04-22,7.3,6/9/2018,48
782,2018-04-23,7.225,6/9/2018,47
786,2018-04-24,6.575,6/9/2018,46
790,2018-04-25,6.6,6/9/2018,45
794,2018-04-26,7.35,6/9/2018,44
798,2018-04-27,7.85,6/9/2018,43
802,2018-04-28,7.75,6/9/2018,42
806,2018-04-29,7.125,6/9/2018,41
810,2018-04-30,6.775,6/9/2018,40
814,2018-05-01,7.625,6/9/2018,39
818,2018-05-02,8.125,6/9/2018,38
822,2018-05-03,8.325,6/9/2018,37
826,2018-05-04,8.625,6/9/2018,36
830,2018-05-05,9.625,6/9/2018,35
834,2018-05-06,9.625,6/9/2018,34
838,2018-05-07,9.025,6/9/2018,33
842,2018-05-08,8.975,6/9/2018,32
846,2018-05-09,9.65,6/9/2018,31
850,2018-05-10,9.975,6/9/2018,30
854,2018-05-11,10.2,6/9/2018,29
858,2018-05-12,10.725,6/9/2018,28
861,2018-05-13,11.4,6/9/2018,27
865,2018-05-14,11.025,6/9/2018,26
869,2018-05-15,8.675,6/9/2018,25
873,2018-05-16,9.4,6/9/2018,24
877,2018-05-17,9.125,6/9/2018,23
881,2018-05-18,9.525,6/9/2018,22
885,2018-05-19,9.275,6/9/2018,21
889,2018-05-20,9.1,6/9/2018,20
893,2018-05-21,9,6/9/2018,19
897,2018-05-22,9.275,6/9/2018,18
901,2018-05-23,7.8,6/9/2018,17
905,2018-05-24,6.65,6/9/2018,16
909,2018-05-25,6.225,6/9/2018,15
913,2018-05-26,6.3,6/9/2018,14
917,2018-05-27,6.5,6/9/2018,13
921,2018-05-28,6.1,6/9/2018,12
925,2018-05-29,6.125,6/9/2018,11
